,Unnamed: 0,sentence,statement_id,targets,label ,confidence,comment,context,predictions
2730,43,Philip Allard Chief Operating Officer 16th November 2023,SID_589,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",s,5.0,,Philip Allard Chief Operating Officer 16th November 2023,"[0.0031506274826824665, 0.9234941601753235, 0.0004072443407494575, 0.00039622283657081425, 9.959659655578434e-05, 0.0017377702752128243, 0.000226641510380432, 0.0004069434362463653, 6.056776692275889e-05, 0.0003278929798398167, 4.679437552113086e-05]"
2731,0,TIAA International Holdings 2 Limited Slavery and human trafficking statement for the financial year ended 31 December 2021 Introduction This statement is made pursuant to Section 54 of the Modern Slavery Act 2015 (MSA) and applies to all subsidiaries within TIAA International Holdings 2 Limited (Nuveen or the Group) (including those incorporated outside of the UK in Europe and APAC),SID_593,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",c2s,5.0,,TIAA International Holdings 2 Limited Slavery and human trafficking statement for the financial year ended 31 December 2021 Introduction This statement is made pursuant to Section 54 of the Modern Slavery Act 2015 (MSA) and applies to all subsidiaries within TIAA International Holdings 2 Limited (Nuveen or the Group) (including those incorporated outside of the UK in Europe and APAC),"[0.007642289157956839, 0.001435916405171156, 0.8405000567436218, 0.5960395932197571, 0.018189119175076485, 0.0037292710039764643, 0.00031913179554976523, 0.0015884602908045053, 0.00013632721675094217, 0.00017946465231943876, 0.00855554360896349]"
2732,1,Our business Nuveen has supported the financial futures of millions of investors for over 120 years,SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,3.0,vague but kind of saying is finance,Our business Nuveen has supported the financial futures of millions of investors for over 120 years,"[2.8946944439667277e-05, 1.36042935992009e-05, 0.0002599783765617758, 0.015348143875598907, 0.29998791217803955, 0.0014135035453364253, 0.00022773779346607625, 0.0007003386272117496, 3.349697726662271e-05, 0.00012991570110898465, 0.00011762654321501032]"
2733,2,"Under the leadership of TIAA, we invest in the growth of businesses, real estate, infrastructure, farmland and forests while building long-term relationships with clients from all over the globe",SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5.0,,"Under the leadership of TIAA, we invest in the growth of businesses, real estate, infrastructure, farmland and forests while building long-term relationships with clients from all over the globe","[3.0265298846643418e-05, 0.00010648723400663584, 9.461279842071235e-05, 0.009383384138345718, 0.8128078579902649, 0.0011112282518297434, 0.0006266655400395393, 0.0015489255310967565, 3.079644375247881e-05, 0.00031034290441311896, 0.0002806794364005327]"
2734,3,"With expertise across income and alternatives, and as one of the first in the industry to practise responsible investing, we continue to expand our capabilities while maintaining our legacy as a leading investment manager",SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5.0,,"With expertise across income and alternatives, and as one of the first in the industry to practise responsible investing, we continue to expand our capabilities while maintaining our legacy as a leading investment manager","[8.088528375083115e-06, 8.669196540722623e-05, 3.0687268008477986e-05, 0.0032530061434954405, 0.12957701086997986, 0.0004298191634006798, 6.84974220348522e-05, 0.0003633338201325387, 5.450760727399029e-05, 0.00011782703222706914, 3.4286436857655644e-05]"
2735,4,Our investment specialists offer deep expertise across traditional and alternative investments through a wide range of vehicles and customized strategies,SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5.0,,Our investment specialists offer deep expertise across traditional and alternative investments through a wide range of vehicles and customized strategies,"[6.169727839733241e-06, 2.3722333935438655e-05, 5.5321859690593556e-05, 0.004447249695658684, 0.7075700163841248, 0.00036322750383988023, 0.0003024758188985288, 0.0004917045007459819, 2.0152532670181245e-05, 0.00010856874723685905, 0.00012902521120849997]"
2736,5,"As of 31 March 2022, across the whole Nuveen group (including affiliates), Nuveen has $1.2 trillion in assets under management and operations in 27 countries",SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,5.0,,"As of 31 March 2022, across the whole Nuveen group (including affiliates), Nuveen has $1.2 trillion in assets under management and operations in 27 countries","[7.490241841878742e-05, 0.00013097820919938385, 0.000576318590901792, 0.10251371562480927, 0.6963635683059692, 0.004315513651818037, 0.00046275174827314913, 0.000400561053538695, 0.000140054922667332, 0.0003204024105798453, 0.00010754363029263914]"
2737,6,Our asset management activities are conducted by regulated entities* which adhere to high standards of governance,SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,3.0,not sure,Our asset management activities are conducted by regulated entities* which adhere to high standards of governance,"[4.357671059551649e-05, 6.613024015678093e-05, 0.00010073340672533959, 0.007017219439148903, 0.181093230843544, 0.029189085587859154, 0.42640385031700134, 0.01729409024119377, 0.00028150269645266235, 0.000655531941447407, 0.0005062010022811592]"
2738,7,"Further information about the nature of our business can be found here * Financial Conduct Authority in the UK, Monetary Authority of Singapore, Commission de Surveillance du Secteur Financier in Luxembourg, the Securities and Futures Commission in Hong Kong, the Japan Financial Services Agency and the Australian Securities and Investments Commission Our approach and commitment We strive to be an engaged, influential and active corporate citizen in the business of tomorrow",SID_593,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",c2op,3.0,linked to the sentence above -not sure,"Further information about the nature of our business can be found here * Financial Conduct Authority in the UK, Monetary Authority of Singapore, Commission de Surveillance du Secteur Financier in Luxembourg, the Securities and Futures Commission in Hong Kong, the Japan Financial Services Agency and the Australian Securities and Investments Commission Our approach and commitment We strive to be an engaged, influential and active corporate citizen in the business of tomorrow","[0.0006475815316662192, 0.0026180732529610395, 0.0014747993554919958, 0.01625419780611992, 0.016002636402845383, 0.0021967932116240263, 0.0005733261350542307, 0.004971146117895842, 0.0002582630841061473, 0.0007817164878360927, 0.00011009964509867132]"
2739,8,"We approach this by staying true to our values of performance, collaboration, innovation, integrity, passion and personality and by maintaining good governance standards and processes at the corporate, fund and asset level",SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,"We approach this by staying true to our values of performance, collaboration, innovation, integrity, passion and personality and by maintaining good governance standards and processes at the corporate, fund and asset level","[8.971054921858013e-05, 0.0001245500025106594, 9.355576912639663e-05, 0.003105253679677844, 0.03193698078393936, 0.002445793943479657, 0.005247459281235933, 0.08672647923231125, 0.0005624576006084681, 0.007388872094452381, 0.0007898156181909144]"
2740,9,We are committed to ensuring that there is no modern slavery or human trafficking in our business or within supply chains across the globe,SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,We are committed to ensuring that there is no modern slavery or human trafficking in our business or within supply chains across the globe,"[7.119937072275206e-05, 7.645402365596965e-05, 0.0010755843250080943, 0.0009348926832899451, 0.0013747724005952477, 0.010566165670752525, 0.009004947729408741, 0.07126503437757492, 0.0011335749877616763, 0.0027878519613295794, 0.00027579953894019127]"
2741,10,Various policies are in place across the business to ensure compliance with laws and regulations and to ensure our values on ethical matters are understood by our employees,SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,Various policies are in place across the business to ensure compliance with laws and regulations and to ensure our values on ethical matters are understood by our employees,"[4.287321280571632e-05, 2.546815449022688e-05, 6.9807494583074e-05, 0.0003806202730629593, 0.002606562338769436, 0.004148839507251978, 0.019368523731827736, 0.371172159910202, 0.0009037008276209235, 0.010653520934283733, 7.030500273685902e-05]"
2742,11,"These include policies on anti-bribery and corruption, whistle blowing, health and safety and employment policies and procedures in relation to equal opportunities/diversity, recruitment, health and safety and employee behavior",SID_593,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"These include policies on anti-bribery and corruption, whistle blowing, health and safety and employment policies and procedures in relation to equal opportunities/diversity, recruitment, health and safety and employee behavior","[0.000168386657605879, 0.00033068383345380425, 0.000486804754473269, 0.0008196008857339621, 0.005641961935907602, 0.012028519995510578, 0.01338946633040905, 0.472926527261734, 0.0017024686094373465, 0.008452805690467358, 0.0011620036093518138]"
2743,12,"We shall continue to review the current policies, procedures and training initiatives for our business in order to ensure that they fully reflect our commitment in relation to modern slavery",SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",c5,3.0,,"We shall continue to review the current policies, procedures and training initiatives for our business in order to ensure that they fully reflect our commitment in relation to modern slavery","[0.0004782571631949395, 0.00017166447651106864, 0.0002191420062445104, 8.642775355838239e-05, 0.000906405970454216, 0.00041357052396051586, 0.0026553645730018616, 0.33159688115119934, 0.001151658478192985, 0.8587241172790527, 0.0005927413585595787]"
2744,13,"Supply chain Financial/professional services suppliers The Group engages with numerous suppliers in relation to its day to day operations, including financial and professional services organisations (such as banks, lawyers and accountants)",SID_593,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,5.0,,"Supply chain Financial/professional services suppliers The Group engages with numerous suppliers in relation to its day to day operations, including financial and professional services organisations (such as banks, lawyers and accountants)","[6.060977102606557e-05, 0.00018206203822046518, 0.0003106288786511868, 0.0005290675908327103, 0.010327416472136974, 0.9736015200614929, 0.030867958441376686, 0.011303475126624107, 0.00023024158144835383, 0.0009977857116609812, 6.0486905567813665e-05]"
2745,14,A supplier approval procedure is in place to ensure that such suppliers are taken on in line with policy and we expect all of our suppliers to act in an ethical manner with integrity in relation to human rights issues,SID_593,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,3.0,approval procedure,A supplier approval procedure is in place to ensure that such suppliers are taken on in line with policy and we expect all of our suppliers to act in an ethical manner with integrity in relation to human rights issues,"[1.935974978550803e-05, 4.1478022467345e-05, 1.5406558304675855e-05, 0.0006298747612163424, 0.0028963552322238684, 0.034690022468566895, 0.015399320982396603, 0.48979687690734863, 0.0008272699196822941, 0.014519051648676395, 7.177930820034817e-05]"
2746,15,The nature of services provided makes such DocuSign Envelope ID: FB4390C3-7D11-45E1-925A-BF950C3F2A2F,SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,The nature of services provided makes such DocuSign Envelope ID: FB4390C3-7D11-45E1-925A-BF950C3F2A2F,"[9.724931442178786e-05, 9.334795322502032e-05, 0.0003439868160057813, 0.0011178177082911134, 0.0069664241746068, 0.05603516101837158, 0.3227938711643219, 0.032318364828825, 5.7577148254495114e-05, 0.001725702197290957, 0.00023197509290184826]"
2747,16,supplier risk low in relation to modern slavery,SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,noc lear broken sentence,supplier risk low in relation to modern slavery,"[4.091431765118614e-05, 4.9368147301720455e-05, 2.3876942577771842e-05, 8.717701712157577e-05, 9.665983816375956e-05, 0.005710321012884378, 0.3028675615787506, 0.41390934586524963, 0.0010168661829084158, 0.010867643170058727, 1.7944494175026193e-05]"
2748,17,Due diligence processes are in place to ensure that internal standards are in place and maintained,SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,Due diligence processes are in place to ensure that internal standards are in place and maintained,"[0.0001316135749220848, 5.489707109518349e-05, 0.00014223017205949873, 0.0006419570418074727, 0.006103315856307745, 0.002973201684653759, 0.06598851084709167, 0.3876563012599945, 0.0012004136806353927, 0.026854312047362328, 0.0010380083695054054]"
2749,18,"Office services suppliers In the UK, the Group currently sub-lets its main office space from another lessee and has no direct supply chain in relation to facilities, office and cleaning services for such principal office space",SID_593,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",c2sp,3.0,negative example? ,"Office services suppliers In the UK, the Group currently sub-lets its main office space from another lessee and has no direct supply chain in relation to facilities, office and cleaning services for such principal office space","[4.921865911455825e-05, 9.269349538953975e-05, 4.398649980430491e-05, 0.0003427780175115913, 0.0028654958587139845, 0.9386482238769531, 0.24246975779533386, 0.007962070405483246, 0.00018338195513933897, 0.0014406733680516481, 0.00013920666242484003]"
2750,19,Other suppliers We appoint reputable management companies to manage the properties and developments that we are involved with,SID_593,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,,,Other suppliers We appoint reputable management companies to manage the properties and developments that we are involved with,"[7.095969340298325e-05, 5.283530481392518e-05, 3.2785828807391226e-05, 0.0012155737495049834, 0.013143425807356834, 0.7139891982078552, 0.09413749724626541, 0.015246917493641376, 0.0005756272003054619, 0.0009395271190442145, 0.00010182811092818156]"
2751,20,"All property managers are required to register with our monitoring system where they are asked to provide information on their compliance with various laws and regulations, including answering questions directly related to modern slavery and human trafficking",SID_593,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",c4m,5.0,,"All property managers are required to register with our monitoring system where they are asked to provide information on their compliance with various laws and regulations, including answering questions directly related to modern slavery and human trafficking","[6.732470501447096e-05, 4.058087506564334e-05, 1.579084164404776e-05, 0.00017009816656354815, 0.000956580915953964, 0.0069371662102639675, 0.041895635426044464, 0.8252756595611572, 0.006227120757102966, 0.12448336184024811, 0.00021515937987715006]"
