sentence_id,statement_id,sentence,prediction,targets,confidence
2642,SID_584,"Specifically, the Group has reviewed its activities to ensure that: Working conditions are safe and hygienic; Child labour is not used; Living wages are paid; Working hours are not excessive; No discrimination is practiced or tolerated; No extreme or inhumane treatment is allowed or tolerated; and Bribery and corruption is not tolerated",0,0,0.5380598172642207
2643,SID_584,The Group operates a zero-tolerance approach to breaches of the Modern Slavery Act 2015 and has in place policies and procedures in relation to whistleblowing as well as regularly undertaking reviews of its working practices to ensure compliance,0,0,0.45124275159241445
2645,SID_584,There are robust procedures in place in relation to vetting new employees which enables the Group to confirm their identifies and ensure that they are paid both directly and correctly,0,0,0.6166059173227443
2650,SID_584,The statement will be reviewed and updated (if necessary) annually to reflect our ongoing commitment to ensuring that its business and supply chains are free from slavery and human trafficking,0,0,0.484483230960615
2657,SID_588,Cyclife has the ambition and commitment to be one of the UKs leading waste led nuclear decommissioning business,0,0,0.6176133492837942
2661,SID_588,It is Cyclifes considered opinion that the nuclear decommissioning business constitutes a low-risk industry for modern slavery,1,0,0.6637609623461659
2662,SID_588,The risk of modern slavery or human trafficking slavery occurring within Cyclife is considered low,1,0,0.5964106277530191
2663,SID_588,Modern slavery policy,0,0,0.47200272842020363
2666,SID_588,"Policies that ensure these ethical standards are upheld, and that any illegal, immoral or unethical practice is condemned, include the Modern Slavery and Human Trafficking Policy, Whistle Blowing Policy and Anti-bribery and Corruption Policy",0,0,0.4748945835649344
2668,SID_588,"For employees and contractors directly engaged by Cyclife: Cylife is a committed UK Living Wage employer, therefore all employees are salaried on or above the UK Living Wage",0,0,0.6592292348329096
2670,SID_588,For suppliers and third parties in Cyclife supply chain: The modern slavery statements of any new suppliers will be assessed and reviewed to ensure compliance with ethical and legal standards around modern slavery and human trafficking and this process will be recorded formally,0,0,0.5332574641227728
2670,SID_588,For suppliers and third parties in Cyclife supply chain: The modern slavery statements of any new suppliers will be assessed and reviewed to ensure compliance with ethical and legal standards around modern slavery and human trafficking and this process will be recorded formally,0,0,0.5332574641227728
2672,SID_588,Modern Slavery training for employees will be mandatory for all employees at Cyclife,0,0,0.5168263749358414
2673,SID_588,"Training includes detailing the definitions of modern slavery and human trafficking, understanding the scale of modern slavery, responsibilities under the Modern Slavery Act 2015, how to spot signs of modern slavery and how to report it",0,0,0.5487192713936277
2675,SID_588,"A key indicator that will measure the effectiveness of the steps outlined in this statement will be the compliance of the modern slavery mandatory training, set at 90% or above, which will be reported to the Board annually",0,0,0.5280642870353947
2676,SID_588,Another indicator will be the official tracking and recording of any suspected or confirmed cases of human trafficking or modern slavery identified within the business practices or supply chains of Cyclife,0,0,0.5487692760095026
2680,SID_588,"To ensure the Company is continually acting to take steps to uphold our zero-tolerance approach to modern slavery and human trafficking, this statement will be review and updated at the beginning of each financial year",1,0,0.6317157125124684
2683,SID_588,MD Cyclife UK Ltd,0,0,0.6569140695254714
2690,SID_589,"As part of Wildstones commitment to human rights and social responsibility, a Modern Slavery Policy has been adopted to eradicate any form of modern slavery or human trafficking from our operations and supply chains",0,0,0.4355417462107707
2693,SID_589,"As part of our contracting processes, we include specific prohibitions against the use of forced, compulsory or trafficked labour, or anyone held in slavery or servitude, whether adults or children, and we expect that our contractors, suppliers and other business partners will hold their own suppliers to the same high standards",0,0,0.4198926935158361
2699,SID_589,Wildstone adopted its Modern Slavery Policy on the 10th November 2023,0,0,0.5488443315217648
2701,SID_589,"Organisation Structure and Supply Chain Wildstone Group is an outdoor media infrastructure business that acquires and rents property assets for outdoor advertising in the UK, Germany, Ireland, the Netherlands and Spain",0,0,0.6028577431964061
2702,SID_589,"Wildstone procures goods and services from a limited supply chain in each of the countries it operates in, which can be summarised as follows",0,0,0.5836080307258271
2703,SID_589,"Professional services (ie lawyers, accountants, planning consultants etc)",0,0,0.6738617519453401
2704,SID_589,"Contractors to install and maintain traditional and digital outdoor media infrastructure, power and associated works (eg hard and soft landscaping); and",0,0,0.6467576825264524
2705,SID_589,"Suppliers of outdoor media infrastructure (ie digital screens and ancillary infrastructure and traditional outdoor infrastructure such as paper and paste panels) Wildstone seeks to ensure that legal agreements with third parties require them to comply with applicable human rights, modern slavery and labour laws and we do not knowingly contract with suppliers engaged in any practice of child labour or human trafficking",0,0,0.4104024006277397
2705,SID_589,"Suppliers of outdoor media infrastructure (ie digital screens and ancillary infrastructure and traditional outdoor infrastructure such as paper and paste panels) Wildstone seeks to ensure that legal agreements with third parties require them to comply with applicable human rights, modern slavery and labour laws and we do not knowingly contract with suppliers engaged in any practice of child labour or human trafficking",0,0,0.4104024006277397
2707,SID_589,Our supply chains are limited and we procure goods and services from a restricted range of UK and EU based corporate suppliers,0,0,0.6074595230458418
